feature,importance
norm_trend_all_5min_over_30min,0.5578572365108299
norm_trend_lt20_5min_over_30min,0.5568294178046613
mean_dist_30min,0.5495261796076061
hour_cos,0.5406039890517695
mean_abs_amp_5min,0.5402319205831814
trend_lt20_5min_minus_20min,0.5389289459619822
diff_mean_abs_amp_5min_minus_30min,0.5376874294653163
ratio_cg_10min_over_30min,0.5316397359320566
diff_mean_abs_amp_5min_minus_20min,0.5295158273387004
weekday,0.5158925137428957
log1p_far_activity_score_5min,0.5147119109685585
log1p_cnt_cg_30min,0.514625589153324
trend_20_30_10min_minus_30min,0.5142871899818149
diff_mean_dist_5min_minus_20min,0.5132929777152866
log1p_elapsed_since_alert_start_sec,0.5101186016785888
ratio_far_vs_close_10min,0.5047959353178492
ratio_cg_5min_over_30min,0.5001386286676026
ratio_lt20_5min_over_30min,0.497205168868614
log1p_cnt_all_60min,0.49422837494437316
trend_all_5min_minus_20min,0.4878400267301148
norm_trend_lt20_5min_over_20min,0.4859411910912414
mean_dist_20min,0.4853785650555961
min_dist_10min,0.4796571857770439
log1p_cnt_all_30min,0.4743941761500947
elapsed_per_rank,0.46496253434890306
norm_trend_all_10min_over_30min,0.4649559520859716
far_activity_score_20min,0.4625985786837014
mean_abs_amp_10min,0.4562719759373796
far_activity_score_10min,0.45546119033406346
log1p_cnt_lt20_30min,0.4455499851272113
ratio_20_30_5min_over_30min,0.4447577773786871
elapsed_since_alert_start_sec,0.4421195013315804
share_cg_5min,0.4411875502650765
far_activity_score_5min,0.4319619474347363
cnt_20_30_20min,0.42909586680887823
cnt_all_60min,0.4255881430506625
close_minus_far_5min,0.42353113371061946
cnt_all_30min,0.40185195548578057
rank_in_alert,0.3995810705129386
cnt_all_5min,0.3989454238895188
cnt_all_20min,0.3978391163350423
ratio_all_5min_over_20min,0.39335286415906995
ratio_all_5min_over_30min,0.3806513637098211
mean_abs_amp_30min,0.38022253879085893
share_20_30_20min,0.3696361127052926
log1p_close_activity_score_20min,0.368097563002061
mean_dist_10min,0.35926368662197644
trend_lt20_5min_minus_30min,0.356031640896711
max_dist_30min,0.3484094582131697
cnt_cg_20min,0.3457681840194643
log1p_far_activity_score_10min,0.33253217317067757
trend_cg_10min_minus_30min,0.3316520750196441
trend_min_dist_5min_minus_20min,0.3314688529103734
ratio_cg_5min_over_20min,0.3249623840053004
share_lt20_10min,0.3245385618260469
close_minus_far_30min,0.3236591179017823
max_abs_amp_5min,0.3228991939294621
log1p_cnt_lt20_20min,0.3213333336410304
ratio_20_30_5min_over_20min,0.3212489058734073
trend_cg_5min_minus_30min,0.31789477719968706
cnt_all_10min,0.3172632445607894
log1p_cnt_20_30_10min,0.315410548546066
trend_20_30_5min_minus_20min,0.31383935985071
ratio_far_vs_close_30min,0.31151742431446344
close_minus_far_10min,0.30968907752726066
log1p_ratio_far_vs_close_10min,0.3084848503058548
diff_mean_abs_amp_10min_minus_30min,0.30490797491267807
log1p_cnt_20_30_20min,0.29572533235844956
share_lt20_30min,0.2916100803314567
max_dist_10min,0.28190350835981876
trend_all_5min_minus_30min,0.2792007599235624
ratio_far_vs_close_20min,0.2791624038436694
log1p_far_activity_score_20min,0.27915572281708795
mean_maxis_20min,0.2566736225230427
share_lt20_20min,0.2416092444449885
trend_cg_5min_minus_20min,0.23913652531930513
share_20_30_10min,0.23308673678763112
trend_lt20_10min_minus_30min,0.23104330070214546
close_activity_score_20min,0.22820304856968368
cnt_20_30_10min,0.22813953171941537
log1p_cnt_all_5min,0.22798735801053754
month,0.21659511835369377
log1p_cnt_20_30_30min,0.20572962288245294
log1p_cnt_all_10min,0.1957811472234924
close_minus_far_20min,0.1880907177181852
cnt_20_30_5min,0.1744660771767173
log1p_ratio_far_vs_close_5min,0.16728165720608124
share_20_30_5min,0.16342956893334618
log1p_ratio_far_vs_close_20min,0.1632637762082138
lt20_density_per_min_10min,0.15668082564219327
log1p_ratio_far_vs_close_30min,0.15558657391683936
cnt_lt20_30min,0.1547667144592488
cnt_lt20_20min,0.14313923313258614
share_20_30_30min,0.14232422814822693
log1p_cnt_all_20min,0.12769946848144648
log1p_cnt_20_30_5min,0.12192063742661274
trend_20_30_5min_minus_30min,0.11804209382211127
gap_ratio_lt20_vs_alert,0.05355948095769135
gap_ratio_cg_lt20_vs_alert,0.030114555115424255
log1p_gap_since_last_lt20_sec,0.0
log1p_gap_since_last_cg_lt20_sec,0.0
log1p_gap_ratio_cg_lt20_vs_airport,0.0
gap_since_last_cg_lt20_sec,0.0
log1p_gap_ratio_cg_lt20_vs_alert,0.0
log1p_gap_ratio_lt20_vs_alert,0.0
gap_ratio_cg_lt20_vs_airport,0.0
gap_since_last_lt20_sec,0.0
